TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Description,UpdatedBalance
359,708303108,2-18-24 17:28,154.4,Payment,Bill Payment,814.7821068
360,708303108,2-21-24 22:28,133.73,OnlineShopping,Amazon,681.0521068
361,708303108,2-23-24 11:28,138.22,Purchase,Gas,542.8321068
362,708303108,2-27-24 22:28,131.49,Payment,Mortgage Payment,411.3421068
363,708303108,2-28-24 14:28,60.2,IncomingTransfer,Freelance Payment,471.5421068
364,708303108,2-29-24 17:28,219.33,Withdrawal,Branch Withdrawal,252.2121068
365,708303108,03-01-24 10:28,211.62,Withdrawal,ATM Withdrawal,40.59210676
366,708303108,03-02-24 13:28,155.22,Payment,Mortgage Payment,-114.6278932
367,708303108,03-03-24 21:28,2500,IncomingTransfer,Salary,2385.372107
368,708303108,03-08-24 10:28,208.51,Withdrawal,ATM Withdrawal,2176.862107
369,708303108,03-08-24 12:28,229.07,Purchase,Gas,1947.792107
370,708303108,03-08-24 21:28,2000,Payment,Credit Card Payment,-52.20789324
371,708303108,03-09-24 12:28,171.9,Purchase,Travel,-224.1078932
372,708303108,03-10-24 10:28,172.26,OnlineShopping,AliExpress,-396.3678932
373,708303108,03-11-24 10:28,62.83,Purchase,Electronics,-459.1978932
374,708303108,03-12-24 12:28,189.11,Deposit,Mobile Deposit,-270.0878932
375,708303108,03-12-24 21:28,1000,Payment,Rent Payment,-1270.087893
376,708303108,3-16-24 20:28,155.33,Purchase,Electronics,-1425.417893
377,708303108,3-18-24 11:28,229.42,Payment,Mortgage Payment,-1654.837893
378,708303108,3-18-24 16:28,244.28,Payment,Bill Payment,-1899.117893
379,708303108,3-18-24 21:28,125.28,Deposit,Direct Deposit,-1773.837893
380,708303108,3-19-24 17:28,47.52,Return,Best Buy Return,-1726.317893
381,708303108,3-20-24 20:28,133.37,Purchase,Entertainment,-1859.687893
382,708303108,3-22-24 23:28,164.15,Purchase,Home Improvement,-2023.837893
383,708303108,3-23-24 19:28,63.26,Payment,Mortgage Payment,-2087.097893
384,708303108,3-24-24 13:28,177.37,Purchase,Restaurant,-2264.467893
385,708303108,3-27-24 20:28,26.07,OnlineShopping,Walmart,-2290.537893
386,708303108,04-01-24 22:28,157.47,OutgoingTransfer,Wire Transfer,-2448.007893
387,708303108,04-02-24 16:28,111.19,OnlineShopping,Walmart,-2559.197893
388,708303108,04-04-24 21:28,2500,IncomingTransfer,Salary,-59.19789324
389,708303108,04-05-24 14:28,44.54,OnlineShopping,Etsy,-103.7378932
390,708303108,04-07-24 13:28,38.98,Deposit,Mobile Deposit,-64.75789324
391,708303108,04-07-24 15:28,246.65,Withdrawal,Branch Withdrawal,-311.4078932
392,708303108,04-09-24 21:28,1900,Payment,Credit Card Payment,-2211.407893
393,708303108,04-10-24 9:28,32.99,Payment,Bill Payment,-2244.397893
394,708303108,04-11-24 9:28,165.25,IncomingTransfer,Freelance Payment,-2079.147893
395,708303108,4-17-24 9:28,95.42,Withdrawal,ATM Withdrawal,-2174.567893
396,708303108,4-17-24 21:28,1500,Payment,Rent Payment,-3674.567893
397,708303108,4-19-24 21:28,153.05,Return,Walmart Return,-3521.517893
398,708303108,4-22-24 17:28,22.42,Return,Target Return,-3499.097893
399,708303108,4-23-24 11:28,53.79,IncomingTransfer,Freelance Payment,-3445.307893
400,708303108,4-25-24 16:28,84.87,Deposit,Mobile Deposit,-3360.437893
401,708303108,05-02-24 21:28,2500,IncomingTransfer,Salary,-860.4378932
402,708303108,05-07-24 12:28,238.52,Withdrawal,Branch Withdrawal,-1098.957893
403,708303108,05-07-24 21:28,2300,Payment,Credit Card Payment,-3398.957893
404,708303108,05-10-24 17:28,242.75,Return,Amazon Return,-3156.207893
405,708303108,05-11-24 12:28,215.04,Deposit,Check Deposit,-2941.167893
406,708303108,05-11-24 16:28,78.58,Withdrawal,ATM Withdrawal,-3019.747893
407,708303108,05-11-24 18:28,144.85,OnlineShopping,Best Buy,-3164.597893
408,708303108,5-15-24 21:28,1100,Payment,Rent Payment,-4264.597893
409,708303108,5-18-24 11:28,95.19,Deposit,Check Deposit,-4169.407893
410,708303108,5-20-24 9:28,75.64,Payment,Bill Payment,-4245.047893
411,708303108,5-20-24 18:28,31.14,Return,Etsy Return,-4213.907893
412,708303108,5-21-24 17:28,203.05,Payment,Mortgage Payment,-4416.957893
413,708303108,5-23-24 9:28,170.03,Deposit,Check Deposit,-4246.927893
414,708303108,5-24-24 17:28,132.96,OutgoingTransfer,Wire Transfer,-4379.887893
415,708303108,5-27-24 10:28,137.54,Payment,Loan Payment,-4517.427893
416,708303108,5-27-24 19:28,73.96,Withdrawal,ATM Withdrawal,-4591.387893
417,708303108,5-31-24 10:28,222.22,Deposit,Direct Deposit,-4369.167893
418,708303108,06-03-24 17:28,188.49,Purchase,Entertainment,-4557.657893
419,708303108,06-03-24 20:28,200.93,OnlineShopping,eBay,-4758.587893
420,708303108,06-05-24 21:28,2500,IncomingTransfer,Salary,-2258.587893
421,708303108,06-06-24 13:28,221.33,Withdrawal,ATM Withdrawal,-2479.917893
422,708303108,06-06-24 19:28,40.95,Purchase,Home Improvement,-2520.867893
423,708303108,06-08-24 20:28,32.51,Withdrawal,Mobile App Withdrawal,-2553.377893
424,708303108,06-09-24 16:28,216.44,OutgoingTransfer,Bank Transfer,-2769.817893
425,708303108,06-10-24 21:28,2100,Payment,Credit Card Payment,-4869.817893
426,708303108,06-11-24 21:28,1200,Payment,Rent Payment,-6069.817893
427,708303108,6-15-24 13:28,174.89,Purchase,Clothing,-6244.707893
428,708303108,6-17-24 9:28,15.98,Withdrawal,ATM Withdrawal,-6260.687893
429,708303108,6-19-24 20:28,21.05,OnlineShopping,eBay,-6281.737893
430,708303108,6-20-24 13:28,26.76,Purchase,Gas,-6308.497893
431,708303108,6-24-24 17:28,70.45,Payment,Loan Payment,-6378.947893
432,708303108,6-25-24 22:28,122.61,Payment,Loan Payment,-6501.557893
433,708303108,6-26-24 20:28,152.82,Deposit,Check Deposit,-6348.737893
434,708303108,6-27-24 12:28,172.34,Deposit,Direct Deposit,-6176.397893
435,708303108,6-29-24 17:28,112.72,Purchase,Furniture,-6289.117893
436,708303108,6-29-24 19:28,110.05,Return,Best Buy Return,-6179.067893
437,708303108,6-29-24 20:28,229.03,Deposit,Check Deposit,-5950.037893
438,708303108,07-01-24 20:28,208.11,OnlineShopping,Walmart,-6158.147893
439,708303108,07-01-24 20:28,177.75,Payment,Mortgage Payment,-6335.897893
440,708303108,07-04-24 12:28,69.58,Deposit,Check Deposit,-6266.317893
441,708303108,07-05-24 21:28,2500,IncomingTransfer,Salary,-3766.317893
442,708303108,07-06-24 18:28,148.66,OutgoingTransfer,Wire Transfer,-3914.977893
443,708303108,07-07-24 14:28,98.91,OutgoingTransfer,Bank Transfer,-4013.887893
444,708303108,07-10-24 12:28,68.03,Purchase,Grocery,-4081.917893
445,708303108,07-10-24 15:28,45.58,Withdrawal,Mobile App Withdrawal,-4127.497893
446,708303108,07-10-24 21:28,2400,Payment,Credit Card Payment,-6527.497893
447,708303108,07-10-24 21:28,1200,Payment,Rent Payment,-7727.497893
448,708303108,07-10-24 21:28,158.9,Deposit,Check Deposit,-7568.597893
449,708303108,07-11-24 16:28,211.4,OnlineShopping,eBay,-7779.997893
450,708303108,07-12-24 21:28,30.73,Purchase,Gas,-7810.727893
451,708303108,7-15-24 10:28,150.23,Purchase,Restaurant,-7960.957893
452,708303108,7-16-24 13:28,232.7,Payment,Mortgage Payment,-8193.657893
453,708337683,1-22-24 19:28,494.65,Payment,Mortgage Payment,110.4912865
454,708337683,1-23-24 22:28,129.42,Deposit,Cash Deposit,239.9112865
455,708337683,1-27-24 18:28,187.77,OnlineShopping,Walmart,52.14128654
456,708337683,1-29-24 22:28,233.77,Purchase,Gas,-181.6287135
457,708337683,1-30-24 10:28,394.01,Return,AliExpress Return,212.3812865
458,708337683,1-30-24 17:28,213.34,Withdrawal,ATM Withdrawal,-0.958713462
459,708337683,02-02-24 21:28,6150,IncomingTransfer,Salary,6149.041287
460,708337683,02-04-24 11:28,352.01,Return,Target Return,6501.051287
461,708337683,02-07-24 13:28,122.68,Return,Etsy Return,6623.731287
462,708337683,02-07-24 21:28,1000,Payment,Credit Card Payment,5623.731287
463,708337683,02-08-24 13:28,92.6,Deposit,Cash Deposit,5716.331287
464,708337683,02-08-24 18:28,91.46,Purchase,Entertainment,5624.871287
465,708337683,2-13-24 10:28,244.27,Return,Best Buy Return,5869.141287
466,708337683,2-16-24 21:28,2300,Payment,Rent Payment,3569.141287
467,708337683,2-25-24 19:28,370.56,Purchase,Clothing,3198.581287
468,708337683,2-28-24 17:28,496.88,Purchase,Grocery,2701.701287
469,708337683,2-29-24 14:28,84.69,OutgoingTransfer,Bank Transfer,2617.011287
470,708337683,2-29-24 18:28,209.52,OnlineShopping,Etsy,2407.491287
471,708337683,03-05-24 21:28,6150,IncomingTransfer,Salary,8557.491287
472,708337683,03-06-24 13:28,545.42,Return,Walmart Return,9102.911287
473,708337683,03-06-24 21:28,506.47,Withdrawal,Branch Withdrawal,8596.441287
474,708337683,03-06-24 23:28,114.23,OutgoingTransfer,International Transfer,8482.211287
475,708337683,03-10-24 21:28,1100,Payment,Credit Card Payment,7382.211287
476,708337683,03-10-24 21:28,2300,Payment,Rent Payment,5082.211287
477,708337683,03-10-24 22:28,314.15,Payment,Bill Payment,4768.061287
478,708337683,03-12-24 11:28,542.72,Return,Best Buy Return,5310.781287
479,708337683,03-12-24 21:28,544.59,IncomingTransfer,Freelance Payment,5855.371287
480,708337683,3-14-24 13:28,173.21,Withdrawal,Mobile App Withdrawal,5682.161287
481,708337683,3-14-24 18:28,83.87,Withdrawal,Branch Withdrawal,5598.291287
482,708337683,3-14-24 23:28,452.69,Withdrawal,Branch Withdrawal,5145.601287
483,708337683,3-16-24 18:28,471.28,Deposit,Direct Deposit,5616.881287
484,708337683,3-21-24 11:28,309.58,OutgoingTransfer,Wire Transfer,5307.301287
485,708337683,3-25-24 18:28,53.71,Deposit,Direct Deposit,5361.011287
486,708337683,3-29-24 13:28,466.02,IncomingTransfer,Freelance Payment,5827.031287
487,708337683,3-29-24 22:28,330.67,Deposit,Check Deposit,6157.701287
488,708337683,04-03-24 21:28,6150,IncomingTransfer,Salary,12307.70129
489,708337683,04-07-24 19:28,175.45,Withdrawal,ATM Withdrawal,12132.25129
490,708337683,04-08-24 21:28,1200,Payment,Credit Card Payment,10932.25129
491,708337683,04-11-24 21:28,3200,Payment,Rent Payment,7732.251287
492,708337683,4-19-24 10:28,192.34,Purchase,Clothing,7539.911287
493,708337683,4-25-24 10:28,169.24,Purchase,Home Improvement,7370.671287
494,708337683,4-27-24 13:28,151.67,Deposit,Cash Deposit,7522.341287
495,708337683,4-27-24 21:28,162.19,Deposit,Mobile Deposit,7684.531287
496,708337683,4-28-24 19:28,407.78,Deposit,Direct Deposit,8092.311287
497,708337683,4-30-24 14:28,165,Payment,Mortgage Payment,7927.311287
498,708337683,05-04-24 21:28,6150,IncomingTransfer,Salary,14077.31129
499,708337683,05-05-24 12:28,511.27,Purchase,Grocery,13566.04129
500,708337683,05-09-24 21:28,1000,Payment,Credit Card Payment,12566.04129
501,708337683,05-11-24 21:28,3200,Payment,Rent Payment,9366.041287
502,708337683,05-12-24 15:28,377.58,Withdrawal,ATM Withdrawal,8988.461287
503,708337683,5-19-24 15:28,407.06,Withdrawal,Mobile App Withdrawal,8581.401287
504,708337683,5-26-24 10:28,374.04,Return,Store Return,8955.441287
505,708337683,06-01-24 18:28,520.63,OnlineShopping,Etsy,8434.811287
506,708337683,06-01-24 21:28,6150,IncomingTransfer,Salary,14584.81129
507,708337683,06-02-24 15:28,331.92,OnlineShopping,AliExpress,14252.89129
508,708337683,06-04-24 20:28,488.17,Purchase,Gas,13764.72129
509,708337683,06-06-24 21:28,1300,Payment,Credit Card Payment,12464.72129
510,708337683,06-08-24 15:28,250.97,Purchase,Pharmacy,12213.75129
511,708337683,6-14-24 10:28,340.83,Return,eBay Return,12554.58129
512,708337683,6-14-24 21:28,3000,Payment,Rent Payment,9554.581287
513,708337683,6-18-24 17:28,61.74,Withdrawal,Branch Withdrawal,9492.841287
514,708337683,6-19-24 22:28,549.79,Deposit,Check Deposit,10042.63129
515,708337683,6-20-24 17:28,402.48,Return,Walmart Return,10445.11129
516,708337683,6-20-24 22:28,81.84,Withdrawal,ATM Withdrawal,10363.27129
517,708337683,6-21-24 22:28,354.8,Withdrawal,ATM Withdrawal,10008.47129
518,708337683,6-22-24 18:28,100.16,Purchase,Gas,9908.311287
519,708337683,6-25-24 19:28,417.07,OnlineShopping,Target,9491.241287
520,708337683,6-25-24 22:28,294.36,OnlineShopping,AliExpress,9196.881287
521,708337683,6-26-24 17:28,325.99,Deposit,Mobile Deposit,9522.871287
522,708337683,6-28-24 20:28,443.85,Purchase,Clothing,9079.021287
523,708337683,6-30-24 22:28,308.4,Purchase,Pharmacy,8770.621287
524,708337683,07-01-24 22:28,353.15,OnlineShopping,Walmart,8417.471287
525,708337683,07-03-24 16:28,185.99,Purchase,Home Improvement,8231.481287
526,708337683,07-05-24 21:28,6150,IncomingTransfer,Salary,14381.48129
527,708337683,07-10-24 11:28,298.92,Withdrawal,ATM Withdrawal,14082.56129
528,708337683,07-10-24 21:28,1000,Payment,Credit Card Payment,13082.56129
529,708337683,07-11-24 19:28,235.18,Withdrawal,ATM Withdrawal,12847.38129
530,708337683,07-12-24 13:28,495.9,Payment,Bill Payment,12351.48129
531,708337683,7-14-24 20:28,275.78,Deposit,Check Deposit,12627.26129
532,708337683,7-15-24 21:28,2500,Payment,Rent Payment,10127.26129
533,708373083,1-20-24 20:28,388.78,IncomingTransfer,Freelance Payment,2510.17233
534,708373083,02-02-24 21:28,4800,IncomingTransfer,Salary,7310.17233
535,708373083,02-07-24 16:28,74.27,Payment,Bill Payment,7235.90233
536,708373083,02-07-24 21:28,3500,Payment,Credit Card Payment,3735.90233
537,708373083,02-12-24 22:28,310.11,OnlineShopping,eBay,3425.79233
538,708373083,2-13-24 21:28,2600,Payment,Rent Payment,825.7923295
539,708373083,2-17-24 20:28,222.43,Return,eBay Return,1048.22233
540,708373083,2-21-24 23:28,169.55,Purchase,Gas,878.6723295
541,708373083,03-02-24 21:28,4800,IncomingTransfer,Salary,5678.67233
542,708373083,03-07-24 21:28,3600,Payment,Credit Card Payment,2078.67233
543,708373083,03-08-24 12:28,266.14,Return,AliExpress Return,2344.81233
544,708373083,03-08-24 14:28,360.81,Purchase,Pharmacy,1984.00233
545,708373083,03-10-24 16:28,331.96,Deposit,Mobile Deposit,2315.96233
546,708373083,03-10-24 21:28,110.74,Deposit,Mobile Deposit,2426.70233
547,708373083,03-11-24 21:28,2200,Payment,Rent Payment,226.7023295
548,708373083,3-14-24 21:28,80.79,OutgoingTransfer,Bank Transfer,145.9123295
549,708373083,3-23-24 12:28,147.37,Purchase,Clothing,-1.457670488
550,708373083,04-03-24 21:28,4800,IncomingTransfer,Salary,4798.54233
551,708373083,04-08-24 21:28,3600,Payment,Credit Card Payment,1198.54233
552,708373083,04-10-24 15:28,299.53,Deposit,Mobile Deposit,1498.07233
553,708373083,04-10-24 20:28,203.61,Return,AliExpress Return,1701.68233
554,708373083,04-10-24 20:28,207.84,Withdrawal,Branch Withdrawal,1493.84233
555,708373083,4-14-24 21:28,2800,Payment,Rent Payment,-1306.15767
556,708373083,4-23-24 9:28,314.88,OnlineShopping,AliExpress,-1621.03767
557,708373083,4-28-24 18:28,21.2,Deposit,Cash Deposit,-1599.83767
558,708373083,4-28-24 19:28,252.84,OnlineShopping,AliExpress,-1852.67767
559,708373083,4-29-24 14:28,311.03,Purchase,Electronics,-2163.70767
560,708373083,05-03-24 21:28,4800,IncomingTransfer,Salary,2636.29233
561,708373083,05-06-24 9:28,367.48,Deposit,Check Deposit,3003.77233
562,708373083,05-07-24 20:28,115.87,Purchase,Travel,2887.90233
563,708373083,05-08-24 18:28,374.06,Purchase,Restaurant,2513.84233
564,708373083,05-08-24 21:28,2900,Payment,Credit Card Payment,-386.1576705
565,708373083,05-10-24 9:28,182.04,Withdrawal,ATM Withdrawal,-568.1976705
566,708373083,05-10-24 21:28,2600,Payment,Rent Payment,-3168.19767
567,708373083,5-16-24 12:28,71.91,Payment,Loan Payment,-3240.10767
568,708373083,5-19-24 18:28,74.9,Withdrawal,Branch Withdrawal,-3315.00767
569,708373083,5-21-24 16:28,347.86,OutgoingTransfer,Wire Transfer,-3662.86767
570,708373083,5-23-24 14:28,261.1,Withdrawal,ATM Withdrawal,-3923.96767
571,708373083,5-30-24 19:28,37.29,Purchase,Entertainment,-3961.25767
572,708373083,06-02-24 19:28,191.17,Return,Target Return,-3770.08767
573,708373083,06-02-24 21:28,4800,IncomingTransfer,Salary,1029.91233
574,708373083,06-06-24 9:28,126.42,Deposit,Direct Deposit,1156.33233
575,708373083,06-06-24 19:28,82.76,Purchase,Clothing,1073.57233
576,708373083,06-07-24 15:28,274.88,Purchase,Electronics,798.6923295
577,708373083,06-07-24 21:28,3600,Payment,Credit Card Payment,-2801.30767
578,708373083,06-10-24 22:28,389.44,Return,Target Return,-2411.86767
579,708373083,06-11-24 14:28,116.29,Purchase,Pharmacy,-2528.15767
580,708373083,6-13-24 18:28,216.22,Purchase,Home Improvement,-2744.37767
581,708373083,6-13-24 19:28,260.06,Withdrawal,ATM Withdrawal,-3004.43767
582,708373083,6-15-24 19:28,280.17,Deposit,Cash Deposit,-2724.26767
583,708373083,6-16-24 19:28,39.38,Purchase,Restaurant,-2763.64767
584,708373083,6-17-24 21:28,2000,Payment,Rent Payment,-4763.64767
585,708373083,07-01-24 17:28,348.49,OnlineShopping,eBay,-5112.13767
586,708373083,07-02-24 21:28,4800,IncomingTransfer,Salary,-312.1376705
587,708373083,07-07-24 21:28,2800,Payment,Credit Card Payment,-3112.13767
588,708373083,7-13-24 19:28,179.65,Return,Best Buy Return,-2932.48767
589,708373083,7-17-24 21:28,2500,Payment,Rent Payment,-5432.48767
590,708384033,1-26-24 21:28,115.3,Purchase,Pharmacy,1116.555002
591,708384033,1-28-24 12:28,204.16,Deposit,Cash Deposit,1320.715002
592,708384033,1-29-24 11:28,223.35,Withdrawal,Mobile App Withdrawal,1097.365002
593,708384033,02-03-24 21:28,2350,IncomingTransfer,Salary,3447.365002
594,708384033,02-05-24 18:28,19.38,Withdrawal,Branch Withdrawal,3427.985002
595,708384033,02-08-24 21:28,3100,Payment,Credit Card Payment,327.9850019
596,708384033,02-11-24 21:28,1300,Payment,Rent Payment,-972.0149981
597,708384033,2-23-24 19:28,229.87,Purchase,Pharmacy,-1201.884998
598,708384033,2-27-24 19:28,63.19,OutgoingTransfer,Peer-to-Peer Transfer,-1265.074998
599,708384033,03-01-24 22:28,157.19,Payment,Bill Payment,-1422.264998
600,708384033,03-02-24 21:28,2350,IncomingTransfer,Salary,927.7350019
601,708384033,03-04-24 20:28,191.22,Deposit,Mobile Deposit,1118.955002
602,708384033,03-07-24 21:28,3100,Payment,Credit Card Payment,-1981.044998
603,708384033,03-07-24 22:28,234.04,Withdrawal,ATM Withdrawal,-2215.084998
604,708384033,03-08-24 21:28,199.09,OutgoingTransfer,Wire Transfer,-2414.174998
605,708384033,3-16-24 21:28,1100,Payment,Rent Payment,-3514.174998
606,708384033,3-16-24 22:28,233.45,Purchase,Clothing,-3747.624998
607,708384033,3-23-24 13:28,176.16,Purchase,Restaurant,-3923.784998
608,708384033,3-23-24 22:28,115.02,Payment,Bill Payment,-4038.804998
609,708384033,3-26-24 9:28,174.8,Purchase,Restaurant,-4213.604998
610,708384033,04-01-24 17:28,44.96,Purchase,Pharmacy,-4258.564998
611,708384033,04-04-24 21:28,2350,IncomingTransfer,Salary,-1908.564998
612,708384033,04-09-24 21:28,2600,Payment,Credit Card Payment,-4508.564998
613,708384033,04-10-24 14:28,45.15,IncomingTransfer,Freelance Payment,-4463.414998
614,708384033,04-12-24 16:28,201.55,Return,Etsy Return,-4261.864998
615,708384033,04-12-24 21:28,1400,Payment,Rent Payment,-5661.864998
616,708384033,4-13-24 17:28,229.5,Deposit,Cash Deposit,-5432.364998
617,708384033,4-15-24 14:28,246.97,Deposit,Check Deposit,-5185.394998
618,708384033,4-23-24 20:28,139.75,Payment,Loan Payment,-5325.144998
619,708384033,4-25-24 9:28,62.86,Withdrawal,Mobile App Withdrawal,-5388.004998
620,708384033,4-25-24 13:28,47.57,Purchase,Home Improvement,-5435.574998
621,708384033,4-29-24 15:28,15.67,Deposit,Check Deposit,-5419.904998
622,708384033,05-04-24 15:28,249.66,Purchase,Travel,-5669.564998
623,708384033,05-05-24 21:28,2350,IncomingTransfer,Salary,-3319.564998
624,708384033,05-07-24 13:28,185.36,Purchase,Electronics,-3504.924998
625,708384033,05-10-24 21:28,3200,Payment,Credit Card Payment,-6704.924998
626,708384033,05-12-24 19:28,136.58,Purchase,Home Improvement,-6841.504998
627,708384033,5-13-24 9:28,36.73,Deposit,Check Deposit,-6804.774998
628,708384033,5-15-24 21:28,1000,Payment,Rent Payment,-7804.774998
629,708384033,5-31-24 9:28,104.9,Withdrawal,Branch Withdrawal,-7909.674998
630,708384033,06-01-24 19:28,107.74,Return,Target Return,-7801.934998
