transaction_id,customer_id,transaction_date,spending_amount,expense_type,expense_description
439,708303108,1-22-24 9:59,111.18,Groceries,Supermarket shopping
440,708303108,1-23-24 15:01,5,Transportation,Train ticket
441,708303108,1-23-24 16:25,29.16,Technology,Hardware purchase
442,708303108,1-25-24 13:08,34.78,Restaurant,Breakfast
443,708303108,1-25-24 14:39,7.58,Technology,Online tech shopping
444,708303108,1-25-24 17:41,43.56,Technology,Gadget store
445,708303108,1-25-24 19:54,6.59,Clothing,Thrift store
446,708303108,1-27-24 14:39,422.02,Technology,Hardware purchase
447,708303108,1-29-24 11:46,5.69,Transportation,Flight ticket
448,708303108,1-30-24 23:22,24.32,Technology,Electronics shopping
449,708303108,02-02-24 10:24,36.67,Health,Optometrist visit
450,708303108,02-04-24 13:03,170.91,Transportation,Gas station
451,708303108,02-12-24 21:47,79.6,Clothing,Retail store shopping
452,708303108,2-13-24 23:12,47.21,Restaurant,Dinner
453,708303108,2-18-24 3:34,33.66,Restaurant,Lunch
454,708303108,2-18-24 4:51,147.16,Entertainment,Museum entry
455,708303108,2-19-24 2:37,19.41,Health,Therapy session
456,708303108,2-19-24 13:07,45.91,Transportation,Car rental
457,708303108,2-20-24 7:33,43.08,Restaurant,Lunch
458,708303108,2-24-24 6:47,14.1,Technology,Software purchase
459,708303108,2-24-24 12:54,13.13,Technology,Gadget store
460,708303108,2-24-24 16:34,31.38,Health,Pharmacy
461,708303108,2-24-24 18:51,4.99,Entertainment,Theater ticket
462,708303108,2-29-24 10:41,173.56,Technology,Gadget store
463,708303108,03-01-24 14:24,83.15,Technology,Online tech shopping
464,708303108,03-04-24 15:57,12.61,Technology,Online tech shopping
465,708303108,03-05-24 23:44,14.75,Clothing,Footwear store
466,708303108,03-07-24 9:30,11.42,Health,Optometrist visit
467,708303108,03-07-24 10:10,19.5,Groceries,Grocery store shopping
468,708303108,03-08-24 5:17,4.99,Clothing,Thrift store
469,708303108,03-08-24 5:21,186.2,Groceries,Farmer's market
470,708303108,03-08-24 5:29,11.43,Groceries,Farmer's market
471,708303108,03-08-24 14:17,15.64,Restaurant,Lunch
472,708303108,03-08-24 20:24,49.27,Miscellaneous,Home supplies
473,708303108,03-09-24 17:29,87.69,Health,Doctor appointment
474,708303108,03-10-24 5:58,13.75,Miscellaneous,Other expenses
475,708303108,03-12-24 16:19,20.73,Transportation,Car rental
476,708303108,3-13-24 21:35,12.78,Miscellaneous,Home supplies
477,708303108,3-15-24 18:11,262.14,Miscellaneous,Pet supplies
478,708303108,3-17-24 2:48,27.02,Transportation,Taxi
479,708303108,3-17-24 10:58,64.63,Restaurant,Breakfast
480,708303108,3-17-24 14:59,11.93,Health,Pharmacy
481,708303108,3-19-24 1:07,252.62,Technology,Software purchase
482,708303108,3-21-24 6:41,30.05,Groceries,Supermarket shopping
483,708303108,3-22-24 21:13,82.26,Health,Optometrist visit
484,708303108,3-23-24 6:02,66.4,Health,Therapy session
485,708303108,3-23-24 15:59,831.34,Health,Doctor appointment
486,708303108,3-23-24 21:48,383.92,Groceries,Farmer's market
487,708303108,3-26-24 13:37,53.02,Entertainment,Amusement park
488,708303108,3-30-24 5:46,27.44,Clothing,Footwear store
489,708303108,3-31-24 3:45,17.5,Restaurant,Breakfast
490,708303108,04-01-24 11:50,32.35,Health,Optometrist visit
491,708303108,04-03-24 13:00,80.19,Health,Therapy session
492,708303108,04-04-24 13:13,49.13,Groceries,Supermarket shopping
493,708303108,04-06-24 15:49,218.98,Health,Dental care
494,708303108,04-10-24 3:30,5.92,Groceries,Supermarket shopping
495,708303108,04-11-24 7:02,28.76,Restaurant,Breakfast
496,708303108,04-11-24 16:42,17.29,Clothing,Retail store shopping
497,708303108,04-12-24 6:25,59.75,Clothing,Thrift store
498,708303108,04-12-24 21:03,24.87,Health,Doctor appointment
499,708303108,4-13-24 3:47,48.37,Groceries,Supermarket shopping
500,708303108,4-17-24 5:43,51.74,Entertainment,Museum entry
501,708303108,4-19-24 1:54,29.9,Groceries,Farmer's market
502,708303108,4-21-24 10:14,12.84,Clothing,Retail store shopping
503,708303108,4-26-24 15:05,248.74,Restaurant,Fast food
504,708303108,4-27-24 11:41,128.93,Health,Doctor appointment
505,708303108,4-29-24 0:21,8.42,Transportation,Train ticket
506,708303108,05-02-24 4:31,205.85,Transportation,Gas station
507,708303108,05-02-24 14:43,5,Transportation,Taxi
508,708303108,05-03-24 6:54,55.73,Entertainment,Amusement park
509,708303108,05-03-24 23:25,241.08,Health,Dental care
510,708303108,05-04-24 12:50,5.95,Technology,Hardware purchase
511,708303108,05-04-24 23:47,303.06,Restaurant,Fast food
512,708303108,05-05-24 19:34,35.52,Technology,Software purchase
513,708303108,05-05-24 22:20,16.32,Transportation,Bus ticket
514,708303108,05-07-24 17:29,109.34,Transportation,Flight ticket
515,708303108,05-07-24 19:39,14.61,Entertainment,Concert ticket
516,708303108,05-08-24 14:34,31.61,Technology,Software purchase
517,708303108,05-09-24 13:12,62.18,Miscellaneous,Home supplies
518,708303108,05-11-24 15:17,11.06,Clothing,Boutique shopping
519,708303108,05-12-24 15:02,25.65,Groceries,Supermarket shopping
520,708303108,5-13-24 13:00,19.18,Technology,Hardware purchase
521,708303108,5-14-24 6:01,14.55,Restaurant,Brunch
522,708303108,5-15-24 6:54,17.25,Entertainment,Concert ticket
523,708303108,5-15-24 22:06,21,Clothing,Thrift store
524,708303108,5-16-24 0:23,225.14,Groceries,Farmer's market
525,708303108,5-19-24 0:27,174.61,Restaurant,Breakfast
526,708303108,5-20-24 5:48,20.46,Restaurant,Lunch
527,708303108,5-23-24 12:49,22.11,Health,Optometrist visit
528,708303108,5-25-24 23:56,106.26,Health,Dental care
529,708303108,5-28-24 18:20,278.99,Miscellaneous,Pet supplies
530,708303108,5-29-24 0:25,533.08,Health,Dental care
531,708303108,06-01-24 0:39,62.24,Technology,Online tech shopping
532,708303108,06-01-24 3:00,22.13,Clothing,Online clothing shopping
533,708303108,06-02-24 7:33,15.38,Miscellaneous,Pet supplies
534,708303108,06-02-24 9:22,28.79,Miscellaneous,Donations
535,708303108,06-03-24 10:16,17.09,Technology,Electronics shopping
536,708303108,06-04-24 2:24,43.25,Groceries,Supermarket shopping
537,708303108,06-07-24 2:44,321.35,Clothing,Footwear store
538,708303108,06-10-24 23:02,9.81,Technology,Software purchase
539,708303108,06-12-24 3:28,115.63,Restaurant,Brunch
540,708303108,6-16-24 23:15,48,Groceries,Grocery store shopping
541,708303108,6-19-24 12:26,5,Technology,Hardware purchase
542,708303108,6-21-24 3:52,111.95,Groceries,Supermarket shopping
543,708303108,6-25-24 23:57,464.83,Health,Dental care
544,708303108,07-03-24 22:13,258.27,Entertainment,Museum entry
545,708303108,07-11-24 4:20,262.73,Entertainment,Sport event ticket
546,708303108,07-11-24 9:18,246.52,Restaurant,Brunch
547,708303108,07-11-24 16:55,247.02,Groceries,Grocery store shopping
548,708303108,7-13-24 5:17,267.91,Entertainment,Museum entry
549,708303108,7-19-24 3:15,214.91,Transportation,Car rental
550,708337683,1-22-24 19:44,19.7,Entertainment,Amusement park
551,708337683,1-24-24 10:40,20.55,Restaurant,Breakfast
552,708337683,1-25-24 13:03,6.03,Health,Therapy session
553,708337683,1-28-24 3:48,32.1,Restaurant,Cafe
554,708337683,1-30-24 4:27,22.91,Entertainment,Museum entry
555,708337683,1-30-24 12:10,22.65,Groceries,Grocery store shopping
556,708337683,02-01-24 4:12,145.51,Clothing,Boutique shopping
557,708337683,02-01-24 17:53,8.24,Health,Doctor appointment
558,708337683,02-02-24 18:00,172.93,Entertainment,Theater ticket
559,708337683,02-02-24 23:58,155.41,Entertainment,Theater ticket
560,708337683,02-05-24 3:49,14.06,Restaurant,Cafe
561,708337683,02-05-24 23:21,59.18,Restaurant,Fast food
562,708337683,02-06-24 1:43,19.97,Restaurant,Dinner
563,708337683,02-06-24 7:39,39.76,Restaurant,Dinner
564,708337683,02-07-24 12:17,14.53,Technology,Software purchase
565,708337683,02-08-24 8:33,194.99,Restaurant,Dinner
566,708337683,02-08-24 16:38,4.99,Groceries,Farmer's market
567,708337683,02-12-24 6:05,24.02,Entertainment,Sport event ticket
568,708337683,2-14-24 1:18,7.15,Entertainment,Museum entry
569,708337683,2-18-24 6:25,19.16,Technology,Gadget store
570,708337683,2-19-24 11:36,123.94,Restaurant,Breakfast
571,708337683,2-22-24 0:49,35.76,Clothing,Thrift store
572,708337683,2-24-24 14:29,216.98,Groceries,Grocery store shopping
573,708337683,2-24-24 15:31,24.25,Entertainment,Amusement park
574,708337683,2-25-24 7:03,26.4,Health,Doctor appointment
575,708337683,2-26-24 5:20,25.21,Health,Optometrist visit
576,708337683,2-28-24 14:05,255.19,Entertainment,Cinema ticket
577,708337683,03-01-24 1:07,35.43,Health,Doctor appointment
578,708337683,03-01-24 22:08,174.8,Health,Pharmacy
579,708337683,03-10-24 7:51,8.74,Technology,Electronics shopping
580,708337683,03-12-24 11:41,97.34,Clothing,Online clothing shopping
581,708337683,3-15-24 8:45,8.19,Entertainment,Museum entry
582,708337683,3-17-24 8:37,7.04,Transportation,Taxi
583,708337683,3-24-24 2:40,4.99,Technology,Online tech shopping
584,708337683,3-24-24 15:32,6.65,Transportation,Bus ticket
585,708337683,3-24-24 19:57,40.37,Health,Pharmacy
586,708337683,3-26-24 0:38,20.86,Restaurant,Fast food
587,708337683,3-26-24 20:50,81,Miscellaneous,Other expenses
588,708337683,3-27-24 15:16,80.36,Transportation,Gas station
589,708337683,3-29-24 12:23,7.33,Entertainment,Sport event ticket
590,708337683,3-30-24 15:46,202.94,Technology,Electronics shopping
591,708337683,04-01-24 16:14,86.82,Clothing,Boutique shopping
592,708337683,04-02-24 1:57,105.91,Groceries,Supermarket shopping
593,708337683,04-03-24 5:01,46.52,Clothing,Footwear store
594,708337683,04-03-24 20:18,156.06,Health,Pharmacy
595,708337683,04-04-24 12:37,21.93,Transportation,Car rental
596,708337683,04-05-24 22:14,5.68,Transportation,Car rental
597,708337683,04-09-24 18:44,23.38,Restaurant,Breakfast
598,708337683,4-13-24 11:43,11.44,Restaurant,Lunch
599,708337683,4-20-24 0:29,16.11,Entertainment,Sport event ticket
600,708337683,4-21-24 3:20,163.53,Health,Optometrist visit
601,708337683,4-21-24 15:28,9.66,Entertainment,Theater ticket
602,708337683,4-22-24 16:26,8.45,Groceries,Supermarket shopping
603,708337683,4-24-24 12:47,10.56,Restaurant,Breakfast
604,708337683,4-26-24 15:02,13.06,Groceries,Farmer's market
605,708337683,4-27-24 10:48,8.03,Transportation,Gas station
606,708337683,4-27-24 13:22,176.62,Miscellaneous,Home supplies
607,708337683,4-27-24 14:49,11.29,Miscellaneous,Hobbies
608,708337683,4-28-24 21:05,178.86,Clothing,Thrift store
609,708337683,05-03-24 10:49,48.91,Transportation,Flight ticket
610,708337683,05-06-24 3:56,12.76,Transportation,Taxi
611,708337683,05-06-24 9:03,12.49,Health,Therapy session
612,708337683,05-07-24 12:45,12.57,Clothing,Online clothing shopping
613,708337683,05-08-24 9:12,15.59,Restaurant,Breakfast
614,708337683,05-10-24 2:03,83.52,Health,Optometrist visit
615,708337683,05-11-24 3:11,17.77,Technology,Software purchase
616,708337683,5-15-24 20:59,55.24,Health,Dental care
617,708337683,5-17-24 16:32,12.3,Clothing,Thrift store
618,708337683,5-19-24 5:15,4.98,Miscellaneous,Donations
619,708337683,5-22-24 3:40,212.06,Health,Dental care
620,708337683,5-24-24 14:35,13.58,Clothing,Retail store shopping
621,708337683,5-28-24 12:59,19.69,Miscellaneous,Donations
622,708337683,5-28-24 17:07,13.26,Transportation,Bus ticket
623,708337683,5-29-24 5:30,4.99,Entertainment,Concert ticket
624,708337683,5-29-24 7:21,11.53,Technology,Online tech shopping
625,708337683,5-29-24 8:14,168.31,Clothing,Online clothing shopping
626,708337683,5-29-24 15:57,7.24,Restaurant,Breakfast
627,708337683,06-01-24 12:22,4.99,Entertainment,Concert ticket
628,708337683,06-03-24 0:32,13.16,Technology,Hardware purchase
629,708337683,06-03-24 11:27,9.2,Entertainment,Sport event ticket
630,708337683,06-03-24 14:45,7.79,Restaurant,Breakfast
631,708337683,06-04-24 22:01,130.1,Health,Therapy session
632,708337683,06-05-24 14:23,54.37,Health,Optometrist visit
633,708337683,06-06-24 13:37,21.37,Transportation,Bus ticket
634,708337683,06-08-24 7:46,174.06,Health,Therapy session
635,708337683,06-08-24 22:56,127.71,Health,Pharmacy
636,708337683,06-09-24 3:42,12.44,Miscellaneous,Pet supplies
637,708337683,6-15-24 1:02,64.35,Clothing,Retail store shopping
638,708337683,6-16-24 0:36,13.04,Technology,Gadget store
639,708337683,6-17-24 23:10,8.8,Miscellaneous,Hobbies
640,708337683,6-22-24 1:37,54.78,Groceries,Grocery store shopping
641,708337683,6-25-24 14:49,461.07,Entertainment,Cinema ticket
642,708337683,6-26-24 11:48,49.91,Groceries,Farmer's market
643,708337683,6-28-24 10:41,7.86,Health,Therapy session
644,708337683,6-29-24 0:48,32.76,Clothing,Online clothing shopping
645,708337683,07-03-24 0:52,67.29,Transportation,Flight ticket
646,708337683,07-11-24 9:25,49.49,Restaurant,Cafe
647,708337683,7-15-24 2:26,66.32,Technology,Online tech shopping
648,708337683,7-16-24 16:38,25.84,Miscellaneous,Pet supplies
649,708373083,1-22-24 17:15,39.68,Miscellaneous,Pet supplies
650,708373083,1-24-24 10:01,364.67,Miscellaneous,Home supplies
651,708373083,1-26-24 3:48,21.7,Groceries,Organic food store
652,708373083,1-26-24 20:02,227.75,Transportation,Train ticket
653,708373083,1-27-24 21:16,44.5,Clothing,Online clothing shopping
654,708373083,1-30-24 14:49,20.78,Transportation,Gas station
655,708373083,02-01-24 17:49,36.17,Groceries,Grocery store shopping
656,708373083,02-02-24 4:35,21.89,Technology,Hardware purchase
657,708373083,02-03-24 2:10,54.45,Clothing,Footwear store
658,708373083,02-06-24 19:06,676.26,Entertainment,Cinema ticket
659,708373083,02-07-24 23:28,43.91,Transportation,Train ticket
660,708373083,02-08-24 0:16,48.48,Entertainment,Amusement park
661,708373083,02-08-24 16:44,244.71,Transportation,Gas station
662,708373083,02-11-24 3:08,39.59,Transportation,Taxi
663,708373083,02-11-24 22:25,52.49,Groceries,Supermarket shopping
664,708373083,02-11-24 23:57,60.12,Groceries,Organic food store
665,708373083,02-12-24 2:13,6.79,Clothing,Online clothing shopping
666,708373083,02-12-24 16:06,38.79,Groceries,Organic food store
667,708373083,2-13-24 7:29,62.87,Technology,Gadget store
668,708373083,2-16-24 2:56,44.32,Transportation,Train ticket
669,708373083,2-16-24 22:42,75.96,Miscellaneous,Other expenses
670,708373083,2-20-24 13:59,498.88,Entertainment,Sport event ticket
671,708373083,2-20-24 20:46,547.01,Entertainment,Cinema ticket
672,708373083,2-22-24 8:44,590.28,Miscellaneous,Hobbies
673,708373083,2-23-24 3:00,383.82,Miscellaneous,Pet supplies
674,708373083,2-23-24 11:08,98.16,Miscellaneous,Hobbies
675,708373083,2-25-24 7:47,105.33,Technology,Software purchase
676,708373083,2-26-24 15:55,79.32,Health,Pharmacy
677,708373083,2-27-24 18:26,38.24,Technology,Electronics shopping
678,708373083,2-28-24 19:26,128.42,Groceries,Organic food store
679,708373083,2-28-24 23:13,117.89,Restaurant,Brunch
680,708373083,03-01-24 3:46,9.23,Health,Pharmacy
681,708373083,03-03-24 8:09,42.54,Miscellaneous,Other expenses
682,708373083,03-08-24 10:26,470.09,Restaurant,Lunch
683,708373083,03-08-24 15:58,34.21,Transportation,Car rental
684,708373083,3-13-24 21:33,73.81,Miscellaneous,Hobbies
685,708373083,3-14-24 2:19,27.69,Entertainment,Amusement park
686,708373083,3-17-24 21:38,913.45,Health,Pharmacy
687,708373083,3-24-24 1:28,56.27,Health,Therapy session
688,708373083,3-26-24 4:41,7.27,Transportation,Taxi
689,708373083,3-27-24 18:57,233.92,Technology,Hardware purchase
690,708373083,3-28-24 22:24,352.38,Clothing,Thrift store
691,708373083,3-29-24 16:22,402.64,Restaurant,Dinner
692,708373083,3-31-24 13:29,19.66,Transportation,Gas station
693,708373083,04-04-24 17:50,29.16,Transportation,Train ticket
694,708373083,04-04-24 20:42,52.55,Clothing,Boutique shopping
695,708373083,04-06-24 6:35,23.4,Miscellaneous,Hobbies
696,708373083,04-07-24 4:09,202.62,Transportation,Gas station
697,708373083,04-08-24 19:20,5,Technology,Online tech shopping
698,708373083,04-12-24 0:50,561.66,Health,Optometrist visit
699,708373083,4-14-24 4:06,395.95,Clothing,Thrift store
700,708373083,4-16-24 14:10,102.19,Transportation,Gas station
701,708373083,4-17-24 10:59,12.1,Entertainment,Museum entry
702,708373083,4-23-24 1:34,11.23,Miscellaneous,Home supplies
703,708373083,4-24-24 16:27,267.09,Groceries,Grocery store shopping
704,708373083,4-28-24 7:44,53.02,Health,Doctor appointment
705,708373083,4-30-24 10:18,41.76,Groceries,Supermarket shopping
706,708373083,4-30-24 20:04,97.14,Technology,Online tech shopping
707,708373083,05-02-24 10:06,14.14,Transportation,Gas station
708,708373083,05-04-24 19:06,7.62,Groceries,Organic food store
709,708373083,05-05-24 10:26,148.66,Clothing,Thrift store
710,708373083,05-06-24 11:01,116.1,Clothing,Thrift store
711,708373083,05-06-24 18:21,12.29,Miscellaneous,Gifts
712,708373083,05-06-24 21:32,11.51,Miscellaneous,Donations
713,708373083,05-07-24 13:56,47.27,Miscellaneous,Gifts
714,708373083,05-09-24 6:07,146.27,Restaurant,Dinner
715,708373083,05-11-24 3:51,18.74,Clothing,Boutique shopping
716,708373083,05-12-24 18:26,141.26,Health,Optometrist visit
717,708373083,05-12-24 19:29,33.44,Health,Pharmacy
718,708373083,5-13-24 7:15,38.45,Health,Pharmacy
719,708373083,5-13-24 17:18,27.17,Transportation,Train ticket
720,708373083,5-13-24 19:08,82.04,Transportation,Bus ticket
721,708373083,5-13-24 22:45,241.06,Health,Pharmacy
722,708373083,5-14-24 13:30,36.63,Health,Doctor appointment
723,708373083,5-16-24 1:50,349.95,Clothing,Online clothing shopping
724,708373083,5-18-24 9:22,5,Health,Dental care
725,708373083,5-20-24 5:36,23.64,Restaurant,Dinner
726,708373083,5-21-24 6:12,11.42,Technology,Software purchase
727,708373083,5-21-24 12:51,50.1,Clothing,Online clothing shopping
728,708373083,5-22-24 3:44,7.03,Entertainment,Cinema ticket
729,708373083,5-23-24 20:03,5,Health,Optometrist visit
730,708373083,5-26-24 16:47,53.05,Groceries,Organic food store
731,708373083,5-29-24 0:01,41.42,Entertainment,Museum entry
732,708373083,06-03-24 5:26,140.48,Miscellaneous,Home supplies
733,708373083,06-04-24 12:59,48.56,Miscellaneous,Hobbies
734,708373083,06-08-24 7:08,551.66,Entertainment,Sport event ticket
735,708373083,06-08-24 13:47,25.79,Groceries,Organic food store
736,708373083,06-09-24 1:14,40.91,Transportation,Taxi
737,708373083,06-11-24 11:46,694.09,Restaurant,Brunch
738,708373083,06-12-24 22:08,64.61,Clothing,Footwear store
739,708373083,6-13-24 2:17,59.66,Groceries,Farmer's market
740,708373083,6-13-24 3:36,19.63,Groceries,Grocery store shopping
