CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,jobs,Total_Trans_Ct,Total_Trans_Amt,Ocak_Trans_Ct,Subat_Trans_Ct,Mart_Trans_Ct,Nisan_Trans_Ct,Mayis_Trans_Ct,Haziran_Trans_Ct,Temmuz_Trans_Ct,Ocak_Trans_Amt,Subat_Trans_Amt,Mart_Trans_Amt,Nisan_Trans_Amt,Mayis_Trans_Amt,Haziran_Trans_Amt,Temmuz_Trans_Amt,credit_card_tran_ct,credit_card_tran_Amt,credit_card_tran_ct_1,credit_card_tran_ct_2,credit_card_tran_ct_3,credit_card_tran_ct_4,credit_card_tran_ct_5,credit_card_tran_ct_6,credit_card_tran_ct_7,credit_card_tran_Amt_1,credit_card_tran_Amt_2,credit_card_tran_Amt_3,credit_card_tran_Amt_4,credit_card_tran_Amt_5,credit_card_tran_Amt_6,credit_card_tran_Amt_7
720941433,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547,0,1547,0.845,0.303,0.264838397,blue-collar,55,33564.54,4,7,15,5,6,14,4,549.31,5695.32,6808.52,4921.57,4847.04,6186.64,4556.14,86,4916.46,4,18,18,16,15,15,0,324.17,1047.56,1107.61,975.79,705.11,756.22,0
720963258,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474,0,3474,0.735,0.48,0.23457086,unknown,49,23256.84,3,10,11,5,7,7,6,341.18,4067.19,4108.17,2893.38,4356.21,3592.87,3897.84,73,9778.79,5,20,25,11,7,5,0,825.61,1208.34,2828.4,2088.13,947.76,1880.55,0
720964683,60,M,0,High School,Single,$40K - $60K,Blue,36,5,3,2,5420,0,5420,0.81,0.622,0.217413438,retired,72,55748.19,3,11,11,9,11,17,10,326.67,9654.06,9213.19,9581.29,8485.58,9329.35,9158.05,58,14140.57,5,15,8,9,13,8,0,588.12,4772.08,1887.74,2362.64,3509.97,1020.02,0
720983733,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422,864,14558,0.578,0.8,0.03135753,self-employed,72,70632.84,5,11,12,10,13,12,9,1540.17,11638.14,11712.1,10670.21,11921.52,12492.88,10657.82,109,5803.15,11,15,22,22,20,15,4,519.88,566.23,1184.61,984.23,725.91,1123.09,699.2
721023708,47,M,4,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,17557,0,17557,0.667,0.378,0.186123863,self-employed,74,66244.31,2,15,16,9,11,13,8,639.39,11362.9,11212.57,10205.38,11010.28,11429.07,10384.72,71,39213.32,9,16,9,5,16,16,0,6262.64,6817.33,9387.56,5000.2,6897.44,4848.15,0
721055058,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763,2517,10246,1.631,0.917,0.095160425,self-employed,64,75256.74,3,9,6,10,17,12,7,962.1,11632.79,11453.42,11802.97,15757.72,12272.8,11374.94,90,14574.39,8,8,11,11,19,23,10,2830.79,1253.33,1921.21,2934.95,1908.07,2053.86,1672.18
721057758,61,F,1,Unknown,Married,Unknown,Blue,47,4,2,3,1438.3,0,1438.3,1.337,1.455,0.221168509,retired,39,23617.85,3,7,4,5,7,7,6,777.24,3859.21,2848.92,3750.22,4356.33,4021.23,4004.7,57,3817.28,1,12,19,8,10,7,0,26.81,763.07,796.39,426.71,975.69,828.61,0
721106133,57,F,3,Uneducated,Divorced,Unknown,Blue,36,3,4,1,2312,1789,523,0.867,0.783,0.431745242,self-employed,100,57203.87,6,17,12,19,20,16,10,1542.44,9990,7796.46,11072.01,9986.45,8242.73,8573.78,103,11978.34,3,20,22,10,19,15,14,152.92,1475.02,3828.28,454.73,1702.78,2647.23,1717.38
721109358,39,M,3,High School,Married,$60K - $80K,Blue,27,6,2,1,2583,0,2583,0.781,0.812,0.210108724,admin.,99,72524.76,6,17,12,22,15,16,11,1728.95,12479.55,9857.87,14276.35,11421.67,12236.56,10523.81,55,6512.53,2,8,9,10,18,8,0,1001.92,628.34,1672.38,1326.39,1254.31,629.19,0
721115733,47,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1591,894,697,0.786,1.026,0.28212864,self-employed,97,77104.35,7,11,20,19,13,19,8,2496.86,11438.06,13464.27,13166.19,11870.1,13753.44,10915.43,110,5386.4,6,21,16,21,24,12,10,283.32,798.48,918.7,727.64,1239.78,799.94,618.54
721144383,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202,843,27359,0.637,0.727,0.013559174,entrepreneur,56,62722.42,4,11,9,8,10,8,6,852.35,10665.98,11238.81,9476.7,10975.62,9545.27,9967.69,100,4588.75,3,16,23,12,12,16,18,47.74,937.37,655.88,431.65,807.43,919.16,789.52
721188033,48,M,5,College,Married,Less than $40K,Blue,39,2,3,1,6797,2239,4558,0.922,0.778,0.176895934,services,130,57392.93,9,14,24,24,25,21,13,1302.95,8650.54,9623.27,9125.17,10879.67,9320.99,8490.34,84,14428.34,7,22,21,8,6,12,8,683.69,2085.23,2015.01,2128.22,2698.25,2613.5,2204.44
721202058,62,F,0,High School,Unknown,$40K - $60K,Blue,49,4,1,1,4409,785,3624,0.838,0.649,0.083820783,retired,79,54017.28,4,14,20,13,9,10,9,626.71,10092.87,9674.83,8117.44,7774.2,8511.62,9219.61,70,4434.79,5,9,24,8,9,11,4,154.74,652.28,852.06,612.03,659.18,1240.13,264.37
721252683,40,M,5,Unknown,Married,$80K - $120K,Blue,33,4,2,4,34516,1501,33015,0.813,0.641,0.022392755,artist,82,95332.63,2,15,14,11,16,12,12,449.01,18424.81,15542.9,13826.35,15726.41,15985.09,15378.06,105,9274.9,6,13,11,24,19,19,13,574.07,1660.71,1690.71,1905.34,862,1233.14,1348.93
721273008,54,F,1,College,Unknown,Less than $40K,Silver,43,6,3,4,10797,1252,9545,0.489,0.226,0.060135146,unknown,56,31138.2,0,11,8,8,15,8,6,0,5159.48,4895.87,4812.41,6168.83,5312.96,4788.65,69,7791.35,3,6,6,7,18,19,10,897.93,682.36,1249.18,1179.8,1689.27,859.18,1233.63
721301733,53,M,1,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140,733,21407,0.987,0.667,0.017312481,entrepreneur,63,79136.97,4,12,11,11,11,7,7,1697.73,13563.37,13608,13032.89,13786.83,11679.53,11768.62,95,4599.58,4,27,14,22,17,6,5,26.56,1041.39,422.07,944.45,990.57,329.39,845.15
721317333,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,31,4,2,1,2383,1828,555,0.814,0.744,0.376940831,sales,93,65269.46,4,17,16,16,17,11,12,885.07,10179.38,10855.07,10351.22,12312.26,10685.22,10001.24,92,10779,5,15,14,15,14,16,13,453.7,1089.05,2304.98,2293.48,1435.36,2080.44,1121.99
721402233,42,M,3,Uneducated,Married,$120K +,Blue,28,2,3,1,19192,1507,17685,0.594,0.736,0.038908139,unknown,143,215438.13,9,26,21,26,24,23,14,6587.9,36592.14,34143.37,38273.73,36387.19,33250.95,30202.85,97,8960.7,2,8,12,21,26,16,12,134.48,1583.51,1611.57,1465.88,1700.22,959.17,1505.87
721434483,54,M,3,Graduate,Married,$80K - $120K,Blue,46,4,3,2,2798,1256,1542,1.132,0.774,0.217248928,entrepreneur,73,119555.85,5,12,16,12,10,13,5,1668.24,21692.59,20856.96,19516.02,17899.4,21466.51,16456.13,96,7294.35,1,10,20,15,14,19,17,178.18,1471.01,762.94,2361.68,795.33,1139.07,586.14
721437333,46,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,2,5054,2517,2537,0.605,0.393,0.272103285,entrepreneur,57,111004.14,4,10,5,10,13,6,9,1891.74,19934.66,15003.75,19520.88,21770.79,16214.08,16668.24,107,16502.52,2,14,21,21,13,24,12,1106.59,2894.76,2286.37,2107.58,3594.51,2917.47,1595.24
721440633,55,F,1,High School,Single,Less than $40K,Blue,36,5,2,3,7982,897,7085,0.778,0.511,0.047755575,blue-collar,89,41006.37,4,11,13,15,19,18,9,431.96,6311.66,6366.93,6925.24,7453.04,7694.28,5823.26,103,4574.22,4,9,22,23,23,14,8,138.14,744.77,1111.26,649.9,576.35,614.8,739
721460283,49,F,3,Post-Graduate,Single,Less than $40K,Blue,35,5,1,2,2214,915,1299,0.533,0.545,0.192740891,unemployed,51,6035.07,4,8,9,11,8,6,5,717.45,799.77,1069.09,1296.92,710.51,664.65,776.68,59,5120.74,1,13,14,10,12,6,3,537.48,695.8,710.98,880.87,1236.37,733.09,326.15
721486908,51,F,5,High School,Single,Less than $40K,Blue,36,1,1,1,7645,2076,5569,0.759,0.875,0.121865053,blue-collar,93,42189.33,4,15,18,14,11,18,13,318,6962.76,7148.84,6305.28,6388.93,8006.01,7059.51,98,11179.9,2,11,24,15,16,24,6,199.03,2336.85,1776.46,2101.62,1337.96,2641.35,786.63
735825258,39,M,2,High School,Single,Less than $40K,Blue,32,4,1,4,4423,1643,2780,0.724,0.623,0.183129663,blue-collar,130,44643.7,7,23,25,18,25,19,13,924.61,7402.42,7802.35,7037.73,8153.34,7110.27,6212.98,56,9719.79,4,4,10,11,10,8,9,1289.28,448.95,2305.65,1461.91,2105.61,937.45,1170.94
737933883,34,M,1,High School,Married,$60K - $80K,Blue,27,3,1,2,8063,2149,5914,0.722,0.69,0.129367688,self-employed,67,77646.78,4,12,11,10,12,9,9,1144.36,14273.17,13508.57,12374.54,12446.03,11741.72,12158.39,75,12517.1,4,12,17,16,8,7,11,1445.5,1570.75,2560.83,1815.01,2431.04,1160.05,1533.92
745124658,42,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563,1579,984,0.924,0.707,0.279172844,blue-collar,88,43320.24,2,12,14,18,15,17,10,201.71,7390.62,7873.58,7260.84,7188.25,7072.01,6333.23,122,8586.24,4,27,24,15,16,21,15,173.33,2061.99,1072.09,801.58,1950.45,1626.69,900.11
745853283,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234,0,7234,0.899,1.083,0.215168418,engineer,87,52712.54,6,12,17,20,17,8,7,1328.68,7615,9154.77,11104.55,9003.49,7712.72,6793.33,68,18678.34,1,10,10,22,17,8,0,721.96,3700.73,3198.46,4937.04,4601.16,1518.99,0
751518633,48,M,5,Post-Graduate,Single,$120K +,Silver,41,5,3,1,34516,2517,31999,0.553,0.786,0.04175438,entrepreneur,68,152451.25,4,14,16,11,8,8,7,2009.78,27884.87,26564.18,25113.27,22936.84,24919.37,23022.94,87,17294.33,8,19,9,16,19,7,9,914.07,3501.01,986.9,4108.44,3285.1,1496.54,3002.27
751607058,45,M,2,Doctorate,Married,$120K +,Blue,38,4,3,3,1686,0,1686,0.812,0.75,0.175300514,management,89,134572.74,1,17,16,14,17,11,13,561.37,24739.62,22965.06,22213.06,22780.11,19545.43,21768.09,52,3546.68,4,17,7,8,7,9,0,173.26,1145.5,286.46,1004.65,383.96,552.85,0
753443583,43,F,1,High School,Single,$40K - $60K,Blue,36,5,2,1,8156,0,8156,0.663,0.553,0.21903149,technician,85,51792.38,4,17,15,16,10,9,14,486.12,8954.12,8186.11,9515.36,8936.11,7782.63,7931.93,78,21437.05,6,16,15,23,15,3,0,1318.27,5574.88,2484.85,4717,6533.23,808.82,0
755273658,52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,2548,1683,865,0.75,0.636,0.340027145,entrepreneur,72,44186.86,6,14,15,7,14,7,9,952.32,7064.47,7932.26,6799.67,7888.62,6565.38,6984.14,97,10396.67,3,8,14,18,26,17,11,1146.51,698,1860.08,1376.01,2624.82,1737.41,953.84
755615208,49,M,3,High School,Single,$120K +,Blue,42,5,3,2,12630,1822,10808,0.947,0.571,0.069040908,sales,84,133020.08,6,11,14,18,14,15,6,3562.21,20265.61,20915.1,25203.95,21046.6,24584.68,17441.93,76,10463.84,3,13,12,11,17,17,3,1458.84,983.03,1050,2275.64,2047.55,1911.06,737.72
756409758,44,F,2,Graduate,Married,Less than $40K,Blue,37,4,5,4,3203,2076,1127,0.543,1,0.295390259,housemaid,56,43930.21,5,9,10,6,10,10,6,499.61,7150.77,7522.11,7025.72,7428.34,7566.24,6737.42,91,11353.62,9,14,9,26,19,11,3,341.33,2182.99,1946.38,2456.31,1119.59,2844.08,462.94
756477333,42,F,4,Uneducated,Married,Less than $40K,Blue,35,4,3,1,1539,0,1539,0.944,0.614,0.245257743,blue-collar,83,30378.73,3,17,16,14,11,13,9,496.04,5545.6,5195.49,4957.15,4677.79,4972.94,4533.72,70,4529.42,3,8,18,16,20,5,0,307.38,704.19,842.67,949.7,1155.3,570.18,0
757194408,43,M,3,College,Married,$60K - $80K,Blue,36,2,3,3,1438.3,0,1438.3,0.539,1.111,0.218135994,admin.,50,56894.97,3,4,9,10,8,11,5,1193.12,7538.47,10202.5,10233.36,8544.44,11101.52,8081.56,90,3764.94,3,24,17,22,20,4,0,86.11,1169.46,411.79,849.68,927.76,320.14,0
758331483,31,M,0,Graduate,Single,$60K - $80K,Silver,24,2,2,2,34516,984,33532,0.913,0.787,0.012296278,management,127,87994.67,6,21,18,29,19,18,16,1350.82,14253.93,14036.28,16891.38,14695.36,13856.46,12910.44,100,5093.02,6,13,13,16,16,26,10,187.94,1121.13,926.02,656.62,926.72,1037.33,237.26
765940683,37,M,3,Uneducated,Single,$80K - $120K,Blue,30,5,2,2,11277,1747,9530,0.503,0.867,0.073267787,self-employed,74,120395.96,3,12,19,14,10,9,7,1085.58,18820.63,23876.36,19711.7,19268.62,18971.84,18661.23,116,9914.89,9,21,19,13,20,26,8,324.15,1709.23,1525.68,1614.52,1558.67,2434.34,748.3
766131033,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767,976,2791,1.021,0.818,0.117825192,housemaid,78,29296.84,4,18,12,14,13,10,7,533.21,5175.61,4971.17,4798.74,4989.84,4529.03,4299.24,93,5326.17,3,11,23,16,20,16,4,760.18,705.28,834.32,527.38,871.48,812.97,814.56
766456683,51,F,1,Graduate,Married,Less than $40K,Blue,44,6,2,0,6160,2258,3902,0.717,0.6,0.196625947,entrepreneur,98,53405.4,6,11,17,16,18,19,11,662.47,7971.05,8524.3,9185.36,9388.29,9301.5,8372.43,100,14534.59,4,18,12,11,26,24,5,577.44,2816.41,2426.92,2964.16,1570.89,3511.96,666.81
768921933,34,M,2,High School,Married,$60K - $80K,Blue,28,3,3,3,2853,2420,433,0.858,0.808,0.414961736,technician,65,83418.8,1,8,14,12,10,12,8,370.39,11684.99,15226.03,14484.21,12916.71,14317.44,14419.03,87,14206.63,9,7,13,16,12,22,8,2667.35,406.44,3009.28,1355.23,3109.18,1868.31,1790.84
769189083,46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,639,799.3,0.768,0.735,0.232139215,services,103,38280.18,6,20,19,15,15,21,7,941.48,6841.24,6008.74,5524.55,6646.05,7399.58,4918.54,77,4006.63,4,10,18,14,13,15,3,261.57,501.51,724.56,629.36,721.8,555.68,612.15
770575233,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6,1,2,5663,1149,4514,0.767,0.794,0.101193125,entrepreneur,79,82850.05,5,11,21,12,11,11,8,1477.77,14212.79,16162.58,13593.11,12233.03,13177.85,11992.92,104,6876.68,3,17,18,19,20,18,9,313.07,1469.92,1110.16,1059.85,1051.06,1010.59,862.03
771028533,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,3,10357,0,10357,0.506,0.19,0.217003959,artist,37,28589.58,1,6,5,5,9,8,3,137.17,5000.53,4292.9,5237.85,4946.41,4632.05,4342.67,73,26970.12,2,11,17,11,15,17,0,3572.09,5603.66,6114.79,3401.34,5457.03,2821.21,0
771037008,46,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,2,13324,0,13324,0.917,1,0.243007918,self-employed,88,117375.79,4,20,16,9,20,11,8,2002.96,22840.01,22610.88,16122.36,21570.01,15932.16,16297.41,79,38854.05,7,11,10,21,20,10,0,4082.56,8047.14,4086.35,10788.19,7489.9,4359.91,0
771079833,40,F,3,High School,Single,Less than $40K,Blue,27,3,3,3,1438.3,0,1438.3,0.845,0.696,0.230765487,blue-collar,90,33341.12,7,15,14,18,15,16,5,839.93,5893.39,5051.95,6092.83,5517.9,5557.42,4387.7,62,3982.92,4,13,12,16,15,2,0,276.39,691.39,935.58,856.79,1107.01,115.76,0
771284658,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850,896,954,0.724,0.708,0.227641441,services,59,26753.97,6,8,8,10,8,12,7,853.42,4193.74,4029.36,4500.01,4468.58,4536.9,4171.96,65,5053.64,5,12,11,9,18,7,3,331.94,839.32,631.93,863.08,971.82,704.81,710.74
771288258,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545,1894,651,0.911,0.789,0.337497708,sales,86,58517.37,6,19,9,14,17,9,12,1211.84,10130.8,9130.06,9107.05,10333.28,8954.84,9649.5,106,10307.18,5,18,18,14,16,19,16,814.54,1188.55,2736.91,1331.22,1824.87,1263.03,1148.06
771433608,54,M,4,Uneducated,Single,$80K - $120K,Blue,42,5,2,2,11742,0,11742,0.621,0.556,0.237290212,artist,82,109891.09,3,12,13,15,18,13,8,1345.31,17398.85,18869.45,19357.57,18533.08,16981.7,17405.13,65,33435.14,7,17,8,18,9,6,0,2922.86,5078,4806.25,7759.96,9022.98,3845.09,0
771486933,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563,2242,321,1.114,0.826,0.432396931,retired,102,41183.52,3,12,15,25,15,15,17,316.6,6139.56,6341.67,7203.91,7113.98,6957.94,7109.86,101,13298.8,4,7,23,11,13,25,18,982.54,2475.03,2286.53,1325.84,2080.17,2180.48,1968.21
771497283,40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917,1310,1607,0.757,0.795,0.205825906,blue-collar,97,40909.13,8,19,16,16,13,16,9,1241.41,7491.52,7039.73,6372.41,6790.9,5831.57,6141.59,84,7204.73,2,13,21,16,13,16,3,47.42,1579.37,1057.78,1330.67,1394.08,813.77,981.64
771499233,46,F,4,High School,Married,Less than $40K,Blue,34,6,1,3,5387,1133,4254,0.652,0.49,0.105985397,blue-collar,94,36317.94,5,11,22,13,18,13,12,565.12,5246.5,6959.22,5739.3,6404.39,5602.27,5801.14,95,6851.32,8,24,19,18,8,11,7,355.66,1349.24,1535.64,1372.91,477.2,857.17,903.5
771546708,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,1.025,0.203419546,services,93,29281.93,7,14,15,11,18,14,14,785.64,4360.73,5052.24,4640.94,4677.2,4536.99,5228.19,74,3510.94,1,12,14,11,18,18,0,157.97,569.99,686.74,650.75,671.66,773.83,0
771638733,49,M,3,Doctorate,Single,$40K - $60K,Blue,37,5,2,3,4354,0,4354,0.738,0.686,0.233203568,sales,71,42807.71,0,9,10,18,7,18,9,0,6754.19,6924.51,8552.49,6029.53,8331.76,6215.23,67,12184.42,2,11,9,11,23,11,0,1357.29,1560.11,2893.61,1589.82,2302.11,2481.48,0
771816408,44,F,4,Uneducated,Married,Less than $40K,Blue,33,5,4,2,9671,704,8967,0.699,0.941,0.034541843,blue-collar,84,36285.05,4,12,20,14,17,10,7,353.19,5410.87,6855.93,6073.77,6661.63,5539.49,5390.17,81,4008.65,5,4,14,16,13,20,9,431.51,265.74,1258.39,577.29,311.19,665.06,499.47
771872733,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809,1521,2288,0.692,0.865,0.211309618,self-employed,87,85402.21,6,20,14,14,16,10,7,1645.55,15415.74,15972.66,13842.76,13599.86,12888.4,12037.24,109,9658.54,4,15,18,20,14,17,21,345.91,1551.93,2326.04,2379.01,1175.52,1115.38,764.75
772145658,43,M,4,Uneducated,Single,$80K - $120K,Blue,32,4,1,3,16043,2036,14007,0.7,0.75,0.071464865,sales,46,106062.41,2,10,7,7,7,7,6,884.59,18470.2,16686.3,17628.93,16486.05,19676.36,16229.98,77,13758.13,4,14,11,17,14,14,3,464.21,1101.01,2618.61,2472.81,2141.92,4577.04,382.53
772148058,45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210,759,1451,0.892,0.559,0.18240724,management,71,103672.06,3,13,10,17,12,6,10,1369,16306.15,17174.2,17684.44,19781.82,15386.57,15969.88,106,4837.44,3,19,16,18,19,16,15,318.09,741.42,942.09,1096.14,584.23,474.84,680.63
772177308,47,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,2,2,1738,0,1738,1.124,0.938,0.202660625,services,74,32090.19,5,10,16,10,14,10,9,917.09,4840.12,6088.44,5269.04,4870.14,5069.29,5036.07,113,4226.69,7,23,29,24,20,10,0,206.16,661.84,864.34,1015.11,994.56,484.68,0
772231233,41,F,2,Graduate,Married,Less than $40K,Blue,30,6,2,4,2157,721,1436,0.769,0.889,0.165472879,housemaid,103,37823.01,9,22,13,10,14,22,13,1201.79,7192.97,5694.09,5182.68,5503.39,6707.67,6340.42,103,4283.1,7,15,11,15,26,18,11,275.59,397.9,751.13,1099.84,647.1,610.74,500.8
772268058,46,F,4,Uneducated,Single,Less than $40K,Blue,35,5,2,3,2722,1473,1249,0.737,0.683,0.297941771,blue-collar,87,35676.12,4,13,17,18,17,11,7,481.06,5979.37,6330.96,6808.48,6278.88,5323.67,4473.7,90,9731.97,1,13,17,15,19,17,8,330.72,1767.55,1728.3,1543.67,1056.01,2377.83,927.89
772310958,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311,822,3489,0.722,0.541,0.102285433,housemaid,112,33297.14,6,16,16,19,22,19,14,609.59,5540.7,5259.2,5762.32,6460.19,5128.71,4536.43,79,5291.43,2,11,13,13,17,12,11,286.72,841.73,768.79,1009.98,1159.84,672.74,551.63
772339383,54,M,3,Post-Graduate,Single,$40K - $60K,Blue,44,2,5,3,4216,1290,2926,0.86,0.571,0.154585705,engineer,139,72193.31,6,29,16,17,27,28,16,1222.93,13973.22,11642.1,10784.89,12923.3,11886.8,9760.07,87,7820.8,4,7,26,15,10,18,7,1018.66,447.29,1807.04,1689.92,988.72,913.29,955.88
772366833,50,M,2,Graduate,Single,$40K - $60K,Blue,40,3,2,3,4003,1851,2152,0.703,0.857,0.228296278,admin.,135,78757.47,8,27,24,26,24,12,14,1091.97,14291.74,14223.84,13908.06,14360.1,10801.77,10079.99,101,10966.44,7,20,17,12,16,19,10,440.54,2277.89,2644.25,945.48,1991.8,1790.37,876.11
773342808,46,F,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711,1793,918,0.681,0.717,0.320023054,services,97,46532.68,5,16,13,20,14,18,11,814.76,7527.52,6818.58,8804,7605.48,8138.59,6823.75,82,10410.99,3,14,9,12,18,18,8,269.98,2260.28,1556.63,1609.74,2536.1,1076.08,1102.18
774588633,45,F,3,Graduate,Single,Less than $40K,Blue,39,2,2,3,1438.3,0,1438.3,0.81,0.909,0.285836288,unemployed,84,9847.38,5,14,10,18,13,17,7,741.49,1683.76,1112.84,1898.39,1558.44,2057.18,795.28,78,4933.42,2,12,19,21,11,13,0,111.87,1026.95,1198.58,1490.87,455.3,649.85,0
778619358,42,F,3,Uneducated,Single,Less than $40K,Blue,22,4,1,4,1438.3,860,578.3,0.761,0.837,0.286614985,blue-collar,97,35422.65,8,17,17,16,13,15,11,1360.49,5983.53,6249.71,5972.17,5640.43,5628.63,4587.69,96,4946.86,4,9,14,13,18,23,15,685.24,234.96,691.88,1010.13,809,996.38,519.27
778712658,52,F,0,Uneducated,Married,Less than $40K,Blue,34,4,4,3,2001,960,1041,0.678,0.83,0.201446777,blue-collar,104,36935.48,7,13,19,15,21,22,7,1466.83,5772.18,6576.97,5773.75,6497.58,6060.59,4787.58,108,4837.14,9,18,17,22,8,17,17,261.46,1019.03,711.46,513.05,930.03,854.05,548.06
778855383,36,F,5,High School,Married,Less than $40K,Blue,17,3,1,3,1438.3,0,1438.3,1.028,0.6,0.179569631,blue-collar,52,21936,3,9,8,9,13,7,3,500.69,3881.7,3178.51,3766.91,4413.73,3090.74,3103.72,94,3099.3,7,16,21,26,13,11,0,145.33,462.53,617.31,920.28,496.38,457.47,0
778867533,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,1.038,0.353,0.235491553,engineer,35,39519.9,2,7,7,7,4,4,4,758.74,7004.13,6370.91,6921.12,6525.84,5468.71,6470.45,75,4064.49,8,16,15,16,10,10,0,357.01,785.99,824.2,821.63,818.19,457.47,0
778873608,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516,1984,32532,0.734,0.758,0.030746079,sales,134,129431.36,8,25,20,25,14,25,17,2954.61,22223.37,19712.74,23057.16,18572.63,22882.44,20028.41,65,12734.78,1,13,18,15,6,9,3,38.88,2981.11,1492.8,1841.14,2170.89,2179.31,2030.65
778888083,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307,0,4307,0.743,0.59,0.203858641,admin.,74,49924.22,2,14,11,10,14,12,11,353.9,8093.95,8214.87,8314.63,8500.01,8131.55,8315.31,91,10536.23,6,10,26,19,12,18,0,1600.02,528.18,3429.32,1952.48,1680.48,1345.75,0
778984383,43,F,3,High School,Married,Unknown,Blue,31,3,3,1,2692,2039,653,0.853,0.78,0.381911528,unemployed,73,16187.62,5,9,10,13,13,15,8,933.6,1798.41,2250.05,2642.2,2879.91,3750.54,1932.91,102,12337.27,6,20,7,13,20,21,15,179.54,2538.74,1297.93,1557.5,3243.39,1639.77,1880.4
779114283,40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826,944,882,0.686,0.667,0.258121577,blue-collar,83,38351.53,7,14,14,14,15,14,5,832.4,6258.46,6685.23,5952.15,6913.21,6223.83,5486.25,81,5655.96,5,13,18,12,13,11,9,59.78,865.66,1482.75,555.98,1058.28,558.04,1075.47
779149683,30,F,0,Graduate,Divorced,Unknown,Blue,13,5,1,2,7772,1890,5882,0.754,0.829,0.122944759,engineer,93,60107.47,6,15,13,18,15,19,7,1250.43,9744.2,10162.85,10818.28,8642.27,11946.66,7542.78,65,11466.32,2,10,16,4,5,16,12,917.77,1959.63,1576.79,1530.77,1175.5,2919.01,1386.85
779216358,48,M,2,College,Married,$80K - $120K,Blue,38,2,2,3,2111,0,2111,0.531,0.133,0.21778541,self-employed,29,66598.6,0,7,3,6,6,4,3,0,12454.79,9977.49,11563.31,11330.4,10798.97,10473.64,71,5516.94,4,7,26,11,13,10,0,903.98,469.51,1699.62,453.24,1471.48,519.11,0
779249583,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578,2462,116,1.707,0.812,0.474106543,entrepreneur,47,46022.3,1,10,5,7,5,9,10,110.69,8689.6,7147.86,7605.28,6733,8054.54,7681.33,113,14666.96,2,7,23,28,16,23,14,1282.05,1736.67,2827,2655.75,2449.09,3140.17,576.23
779404383,47,F,5,Uneducated,Divorced,Unknown,Blue,36,6,2,3,12581,1235,11346,0.611,1.303,0.046389132,self-employed,94,67551.1,3,13,19,15,14,17,13,821.62,10367.19,11842.7,10374.68,11526.36,11631.2,10987.35,89,7003.46,7,22,6,13,12,13,16,504.14,1387.15,914.43,1201.54,1219.29,871.43,905.48
779530908,48,F,3,Unknown,Divorced,Less than $40K,Blue,31,5,2,4,1438.3,0,1438.3,0.5,0.706,0.197622193,services,70,31237.7,4,6,18,7,11,12,12,734.48,4346.28,6377.79,4656.62,5504.67,4851.45,4766.41,67,3410.88,0,12,22,10,16,7,0,0,831.48,705.17,552.83,1176.19,145.21,0
